Fylkenummer;Fylkenavn;Kommunenummer;Kommunenavn;Stemmekretsnummer;Stemmekretsnavn;Partikode;Partinavn;Oppslutning prosentvis;Antall stemmeberettigede;Antall forhåndsstemmer;Antall valgtingstemmer;Antall stemmer totalt;Endring % siste tilsvarende valg;Endring % siste ekvivalente valg;Antall mandater;Antall utjevningsmandater;
12;Hordaland;;;;;KYST;Kystpartiet;0,03508;382305;65;38;103;-0,11515;0,03508;0;0;
12;Hordaland;;;;;LIBS;Liberalistene;0,17301;382305;280;228;508;-0,02855;-0,03626;0;0;
12;Hordaland;;;;;NKP;Norges Kommunistiske Parti;0,02827;382305;54;29;83;0,02827;-0,05156;0;0;
12;Hordaland;;;;;PIR;Piratpartiet;0,08548;382305;138;113;251;-0,07536;-0,11177;0;0;
12;Hordaland;;;;;PP;Pensjonistpartiet;0,76526;382305;1693;554;2247;0,76526;-0,50041;0;0;
12;Hordaland;;;;;PS;Partiet Sentrum;0,18902;382305;333;222;555;0,18902;0,18902;0;0;
12;Hordaland;;;;;BLANKE;Blanke;0,69272;382305;1033;1001;2034;-0,00402;-0,73339;0;0;
12;Hordaland;;;;;GT;Generasjonspartiet;0,02997;382305;51;37;88;0,02997;0,02997;0;0;
14;Sogn og Fjordane;;;;;A;Arbeiderpartiet;26,49976;78282;8702;7006;15708;1,86353;3,99511;1;0;
14;Sogn og Fjordane;;;;;SV;SV - Sosialistisk Venstreparti;5,58573;78282;2076;1235;3311;1,07342;0,6787;0;0;
14;Sogn og Fjordane;;;;;RØDT;Rødt;3,97463;78282;1485;871;2356;2,69123;1,18365;0;0;
14;Sogn og Fjordane;;;;;SP;Senterpartiet;28,73676;78282;8816;8218;17034;-0,69626;-4,90901;1;0;
14;Sogn og Fjordane;;;;;KRF;Kristelig Folkeparti;3,8869;78282;1294;1010;2304;-0,48317;-1,41178;0;0;
14;Sogn og Fjordane;;;;;MDG;Miljøpartiet De Grønne;2,32134;78282;912;464;1376;0,04394;-1,72824;0;0;
14;Sogn og Fjordane;;;;;V;Venstre;3,27451;78282;1069;872;1941;-0,78493;-3,25996;1;1;
14;Sogn og Fjordane;;;;;H;Høyre;13,87745;78282;4602;3624;8226;-4,79632;0,72486;1;0;
14;Sogn og Fjordane;;;;;FRP;Fremskrittspartiet;9,42034;78282;2804;2780;5584;-0,51492;5,07797;0;0;
14;Sogn og Fjordane;;;;;AAN;Alliansen - Alternativ for Norge;0,07254;78282;24;19;43;0,07254;0,07254;0;0;
14;Sogn og Fjordane;;;;;DEMN;Demokratene;0,74398;78282;266;175;441;0,67531;0,63751;0;0;
14;Sogn og Fjordane;;;;;HELSE;Helsepartiet;0,14508;78282;52;34;86;-0,03148;-0,06405;0;0;
14;Sogn og Fjordane;;;;;INP;Industri- og Næringspartiet;0,46224;78282;165;109;274;0,46224;0,46224;0;0;
14;Sogn og Fjordane;;;;;KRISTNE;Partiet De Kristne;0,40826;78282;150;92;242;-0,007;-0,36363;0;0;
14;Sogn og Fjordane;;;;;LIBS;Liberalistene;0,0776;78282;21;25;46;-0,01395;-0,03077;0;0;
14;Sogn og Fjordane;;;;;PP;Pensjonistpartiet;0,28679;78282;112;58;170;0,28679;-0,12957;0;0;
14;Sogn og Fjordane;;;;;PS;Partiet Sentrum;0,22606;78282;76;58;134;0,22606;0,22606;0;0;
14;Sogn og Fjordane;;;;;BLANKE;Blanke;0,48249;78282;139;147;286;-0,02433;-1,05559;0;0;
15;Møre og Romsdal;;;;;A;Arbeiderpartiet;20,14058;192394;17374;11452;28826;-1,05566;2,03295;2;0;
15;Møre og Romsdal;;;;;SV;SV - Sosialistisk Venstreparti;6,07236;192394;5449;3242;8691;2,15213;0,91289;1;1;
15;Møre og Romsdal;;;;;RØDT;Rødt;3,29435;192394;3204;1511;4715;2,07039;1,55461;0;0;
15;Møre og Romsdal;;;;;SP;Senterpartiet;17,52536;192394;13984;11099;25083;4,71706;-0,3441;2;0;
15;Møre og Romsdal;;;;;KRF;Kristelig Folkeparti;5,37506;192394;4487;3206;7693;-0,78245;-0,20952;0;0;
15;Møre og Romsdal;;;;;MDG;Miljøpartiet De Grønne;2,35251;192394;2399;968;3367;0,20304;-2,32635;0;0;
15;Møre og Romsdal;;;;;V;Venstre;2,82832;192394;2352;1696;4048;-0,6885;-0,21665;0;0;
15;Møre og Romsdal;;;;;H;Høyre;16,35924;192394;14105;9309;23414;-7,36655;1,31195;1;0;
15;Møre og Romsdal;;;;;FRP;Fremskrittspartiet;22,36103;192394;17928;14076;32004;-0,02006;5,23254;2;0;
15;Møre og Romsdal;;;;;AAN;Alliansen - Alternativ for Norge;0,08454;192394;64;57;121;0,08454;0,08454;0;0;
15;Møre og Romsdal;;;;;DEMN;Demokratene;1,18918;192394;1147;555;1702;1,10136;1,03381;0;0;
15;Møre og Romsdal;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,0545;192394;42;36;78;0,0545;0,0545;0;0;
15;Møre og Romsdal;;;;;HELSE;Helsepartiet;0,18935;192394;164;107;271;0,18797;-0,26821;0;0;
15;Møre og Romsdal;;;;;INP;Industri- og Næringspartiet;0,74132;192394;711;350;1061;0,74132;0,74132;0;0;
15;Møre og Romsdal;;;;;KRISTNE;Partiet De Kristne;0,56175;192394;471;333;804;0,05268;-0,59495;0;0;
15;Møre og Romsdal;;;;;LIBS;Liberalistene;0,11249;192394;88;73;161;-0,0062;-0,07361;0;0;
15;Møre og Romsdal;;;;;PP;Pensjonistpartiet;0,54498;192394;607;173;780;0,00436;-0,89342;0;0;
15;Møre og Romsdal;;;;;PS;Partiet Sentrum;0,2131;192394;186;119;305;0,2131;0,2131;0;0;
15;Møre og Romsdal;;;;;BLANKE;Blanke;0,5911;192394;412;434;846;0,02646;-0,95828;0;0;
16;Sør-Trøndelag;;;;;A;Arbeiderpartiet;29,96877;247553;33930;22019;55949;-2,75941;1,22145;3;0;
16;Sør-Trøndelag;;;;;SV;SV - Sosialistisk Venstreparti;9,01329;247553;11588;5239;16827;1,35892;0,85901;1;0;
16;Sør-Trøndelag;;;;;RØDT;Rødt;5,5707;247553;6987;3413;10400;2,65804;0,56853;1;1;
16;Sør-Trøndelag;;;;;SP;Senterpartiet;15,13088;247553;14060;14188;28248;4,15606;-0,95567;2;0;
16;Sør-Trøndelag;;;;;KRF;Kristelig Folkeparti;2,23792;247553;2529;1649;4178;-0,5013;-0,18182;0;0;
16;Sør-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;4,69117;247553;6492;2266;8758;0,81288;-3,39867;0;0;
16;Sør-Trøndelag;;;;;V;Venstre;4,26909;247553;4798;3172;7970;0,23094;0,81331;0;0;
16;Sør-Trøndelag;;;;;H;Høyre;16,51445;247553;18744;12087;30831;-4,15638;-0,62472;2;0;
16;Sør-Trøndelag;;;;;FRP;Fremskrittspartiet;8,65387;247553;8699;7457;16156;-2,99624;3,27148;1;0;
16;Sør-Trøndelag;;;;;AAN;Alliansen - Alternativ for Norge;0,11141;247553;138;70;208;0,11141;0,11141;0;0;
16;Sør-Trøndelag;;;;;DEMN;Demokratene;0,89345;247553;1033;635;1668;0,79994;0,63126;0;0;
16;Sør-Trøndelag;;;;;HELSE;Helsepartiet;0,17087;247553;192;127;319;-0,04933;-0,32609;0;0;
16;Sør-Trøndelag;;;;;INP;Industri- og Næringspartiet;0,34549;247553;394;251;645;0,34549;0,34549;0;0;
16;Sør-Trøndelag;;;;;KRISTNE;Partiet De Kristne;0,15855;247553;169;127;296;0,03513;-0,1298;0;0;
16;Sør-Trøndelag;;;;;LIBS;Liberalistene;0,12641;247553;139;97;236;-0,07585;-0,11792;0;0;
16;Sør-Trøndelag;;;;;NKP;Norges Kommunistiske Parti;0,03267;247553;33;28;61;0,03267;0,03267;0;0;
16;Sør-Trøndelag;;;;;PIR;Piratpartiet;0,10606;247553;98;100;198;-0,09022;-0,16316;0;0;
16;Sør-Trøndelag;;;;;PP;Pensjonistpartiet;1,77566;247553;2506;809;3315;0,08798;-2,18601;0;0;
16;Sør-Trøndelag;;;;;PS;Partiet Sentrum;0,22926;247553;250;178;428;0,22926;0,22926;0;0;
16;Sør-Trøndelag;;;;;BLANKE;Blanke;0,60314;247553;607;519;1126;-0,03844;-0,83034;0;0;
17;Nord-Trøndelag;;;;;A;Arbeiderpartiet;33,72303;100638;14635;10403;25038;-0,385;0,97816;2;0;
17;Nord-Trøndelag;;;;;SV;SV - Sosialistisk Venstreparti;5,46427;100638;2548;1509;4057;0,46082;0,30368;0;0;
17;Nord-Trøndelag;;;;;RØDT;Rødt;3,89516;100638;1824;1068;2892;2,22587;0,79338;1;1;
17;Nord-Trøndelag;;;;;SP;Senterpartiet;29,06689;100638;10370;11211;21581;4,24196;-5,39074;2;0;
17;Nord-Trøndelag;;;;;KRF;Kristelig Folkeparti;2,2614;100638;1010;669;1679;-0,17719;-0,29816;0;0;
17;Nord-Trøndelag;;;;;MDG;Miljøpartiet De Grønne;1,74285;100638;917;377;1294;-0,06444;-1,69063;0;0;
17;Nord-Trøndelag;;;;;V;Venstre;1,95701;100638;806;647;1453;-0,2643;0,00185;0;0;
17;Nord-Trøndelag;;;;;H;Høyre;10,62818;100638;4566;3325;7891;-4,02981;1,41854;0;0;
17;Nord-Trøndelag;;;;;FRP;Fremskrittspartiet;8,07047;100638;3084;2908;5992;-3,45156;3,25913;0;0;
17;Nord-Trøndelag;;;;;AAN;Alliansen - Alternativ for Norge;0,09967;100638;42;32;74;0,09967;0,09967;0;0;
17;Nord-Trøndelag;;;;;DEMN;Demokratene;0,9913;100638;463;273;736;0,86357;0,72817;0;0;
17;Nord-Trøndelag;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,03098;100638;14;9;23;0,03098;0,03098;0;0;
17;Nord-Trøndelag;;;;;HELSE;Helsepartiet;0,18722;100638;71;68;139;-0,18569;-0,10462;0;0;
17;Nord-Trøndelag;;;;;INP;Industri- og Næringspartiet;0,47141;100638;203;147;350;0,47141;0,47141;0;0;
17;Nord-Trøndelag;;;;;KRISTNE;Partiet De Kristne;0,23032;100638;112;59;171;0,02184;-0,08544;0;0;
17;Nord-Trøndelag;;;;;LIBS;Liberalistene;0,07947;100638;29;30;59;-0,02624;-0,08958;0;0;
17;Nord-Trøndelag;;;;;PIR;Piratpartiet;0,06869;100638;24;27;51;-0,07372;-0,11152;0;0;
17;Nord-Trøndelag;;;;;PP;Pensjonistpartiet;0,86065;100638;455;184;639;0,27339;-0,48531;0;0;
17;Nord-Trøndelag;;;;;PS;Partiet Sentrum;0,17105;100638;82;45;127;0,17105;0,17105;0;0;
17;Nord-Trøndelag;;;;;BLANKE;Blanke;0,48218;100638;182;176;358;-0,07278;-0,91163;0;0;
18;Nordland;;;;;A;Arbeiderpartiet;28,98006;182075;20985;16552;37537;3,01031;2,24734;3;0;
18;Nordland;;;;;SV;SV - Sosialistisk Venstreparti;6,92751;182075;5214;3759;8973;-0,10078;0,69585;1;1;
18;Nordland;;;;;RØDT;Rødt;5,36722;182075;4248;2704;6952;2,46415;-0,14446;0;0;
18;Nordland;;;;;SP;Senterpartiet;21,33069;182075;13762;13867;27629;2,5696;-3,97622;2;0;
18;Nordland;;;;;KRF;Kristelig Folkeparti;1,95866;182075;1301;1236;2537;-0,4572;-0,55797;0;0;
18;Nordland;;;;;MDG;Miljøpartiet De Grønne;2,198;182075;1771;1076;2847;0,01863;-1,95581;0;0;
18;Nordland;;;;;V;Venstre;2,35858;182075;1641;1414;3055;-0,24737;-0,25713;0;0;
18;Nordland;;;;;H;Høyre;15,40219;182075;10985;8965;19950;-4,70228;-0,42607;2;0;
18;Nordland;;;;;FRP;Fremskrittspartiet;12,29242;182075;7872;8050;15922;-4,1269;2,66656;1;0;
18;Nordland;;;;;AAN;Alliansen - Alternativ for Norge;0,07566;182075;54;44;98;0,07566;0,07566;0;0;
18;Nordland;;;;;DEMN;Demokratene;1,36265;182075;1024;741;1765;1,22569;1,36265;0;0;
18;Nordland;;;;;HELSE;Helsepartiet;0,25709;182075;161;172;333;-0,20019;0,25709;0;0;
18;Nordland;;;;;INP;Industri- og Næringspartiet;0,4308;182075;309;249;558;0,4308;0,4308;0;0;
18;Nordland;;;;;KRISTNE;Partiet De Kristne;0,23702;182075;187;120;307;0,02597;-0,19422;0;0;
18;Nordland;;;;;LIBS;Liberalistene;0,13047;182075;74;95;169;-0,06935;-0,11298;0;0;
18;Nordland;;;;;NKP;Norges Kommunistiske Parti;0,02934;182075;17;21;38;-0,01407;-0,06408;0;0;
18;Nordland;;;;;PIR;Piratpartiet;0,09419;182075;54;68;122;-0,06148;0,09419;0;0;
18;Nordland;;;;;PP;Pensjonistpartiet;0,41227;182075;321;213;534;0,41227;-0,29639;0;0;
18;Nordland;;;;;PS;Partiet Sentrum;0,15518;182075;116;85;201;0,15518;0,15518;0;0;
18;Nordland;;;;;BLANKE;Blanke;0,63153;182075;336;482;818;-0,09592;-1,44821;0;0;
19;Troms Romsa;;;;;A;Arbeiderpartiet;27,20864;124771;12072;12283;24355;3,18097;4,22806;2;0;
19;Troms Romsa;;;;;SV;SV - Sosialistisk Venstreparti;10,62651;124771;5434;4078;9512;0,51011;1,044;1;1;
19;Troms Romsa;;;;;RØDT;Rødt;4,74573;124771;2366;1882;4248;2,46068;0,50343;0;0;
19;Troms Romsa;;;;;SP;Senterpartiet;19,14492;124771;7600;9537;17137;4,16743;-4,99037;1;0;
19;Troms Romsa;;;;;KRF;Kristelig Folkeparti;2,22428;124771;843;1148;1991;-0,41984;-1,10641;0;0;
19;Troms Romsa;;;;;MDG;Miljøpartiet De Grønne;2,87671;124771;1582;993;2575;0,03494;-2,55069;0;0;
19;Troms Romsa;;;;;V;Venstre;2,38739;124771;1067;1070;2137;-0,54881;-0,01187;0;0;
19;Troms Romsa;;;;;H;Høyre;13,71101;124771;6522;5751;12273;-6,83253;-1,22888;1;0;
19;Troms Romsa;;;;;FRP;Fremskrittspartiet;14,10761;124771;5608;7020;12628;-4,12452;3,2528;1;0;
19;Troms Romsa;;;;;AAN;Alliansen - Alternativ for Norge;0,07932;124771;38;33;71;0,07932;0,07932;0;0;
19;Troms Romsa;;;;;DEMN;Demokratene;1,48919;124771;751;582;1333;1,35852;1,48919;0;0;
19;Troms Romsa;;;;;FNB;Folkeaksjonen Nei til mer bompenger;0,13965;124771;42;83;125;0,13965;0,13965;0;0;
19;Troms Romsa;;;;;HELSE;Helsepartiet;0,24354;124771;100;118;218;-0,0738;0,24354;0;0;
19;Troms Romsa;;;;;INP;Industri- og Næringspartiet;0,33627;124771;151;150;301;0,33627;0,33627;0;0;
19;Troms Romsa;;;;;KRISTNE;Partiet De Kristne;0,20221;124771;100;81;181;0,02652;-0,1598;0;0;
19;Troms Romsa;;;;;LIBS;Liberalistene;0,20332;124771;80;102;182;-0,12609;-0,30137;0;0;
19;Troms Romsa;;;;;PIR;Piratpartiet;0,08826;124771;30;49;79;0,08826;0,08826;0;0;
19;Troms Romsa;;;;;PS;Partiet Sentrum;0,18545;124771;73;93;166;0,18545;0,18545;0;0;
19;Troms Romsa;;;;;BLANKE;Blanke;0,84235;124771;292;462;754;0,05174;-1,67054;0;0;
20;Finnmark Finnmárku;;;;;A;Arbeiderpartiet;31,61214;54608;6854;4974;11828;-0,22576;2,2029;2;0;
20;Finnmark Finnmárku;;;;;SV;SV - Sosialistisk Venstreparti;5,88251;54608;1328;873;2201;-3,04428;-7,67946;0;0;
20;Finnmark Finnmárku;;;;;RØDT;Rødt;4,86957;54608;1160;662;1822;3,30678;1,58386;0;0;
20;Finnmark Finnmárku;;;;;SP;Senterpartiet;18,32104;54608;3731;3124;6855;3,51221;-5,79252;1;0;
20;Finnmark Finnmárku;;;;;KRF;Kristelig Folkeparti;1,64635;54608;345;271;616;-0,45803;-0,44928;0;0;
20;Finnmark Finnmárku;;;;;MDG;Miljøpartiet De Grønne;2,18623;54608;591;227;818;0,00371;-1,2555;0;0;
20;Finnmark Finnmárku;;;;;V;Venstre;1,36038;54608;294;215;509;-3,01544;-1,54291;0;0;
20;Finnmark Finnmárku;;;;;H;Høyre;6,76181;54608;1510;1020;2530;-7,34915;-2,71596;0;0;
20;Finnmark Finnmárku;;;;;FRP;Fremskrittspartiet;10,93383;54608;2160;1931;4091;-7,21884;2,94594;1;1;
20;Finnmark Finnmárku;;;;;AAN;Alliansen - Alternativ for Norge;0,12829;54608;29;19;48;0,12829;0,12829;0;0;
20;Finnmark Finnmárku;;;;;DEMN;Demokratene;1,72921;54608;392;255;647;1,54329;1,72921;0;0;
20;Finnmark Finnmárku;;;;;HELSE;Helsepartiet;0,28865;54608;69;39;108;-0,06433;0,28865;0;0;
20;Finnmark Finnmárku;;;;;INP;Industri- og Næringspartiet;0,46771;54608;115;60;175;0,46771;0,46771;0;0;
20;Finnmark Finnmárku;;;;;KRISTNE;Partiet De Kristne;0,35546;54608;66;67;133;0,00249;-0,0759;0;0;
20;Finnmark Finnmárku;;;;;LIBS;Liberalistene;0,17372;54608;41;24;65;-0,03645;-0,16892;0;0;
20;Finnmark Finnmárku;;;;;PS;Partiet Sentrum;0,1657;54608;37;25;62;0,1657;0,1657;0;0;
20;Finnmark Finnmárku;;;;;BLANKE;Blanke;0,7724;54608;146;143;289;-0,18953;-2,82536;0;0;
20;Finnmark Finnmárku;;;;;PF;Pasientfokus;13,11738;54608;3506;1402;4908;13,11738;13,11738;1;0;
